Account,trade_date,sentiment_binary,daily_pnl,avg_pnl_per_trade,pnl_volatility,num_trades,total_volume,avg_trade_size,total_fees,buy_ratio,win_rate,net_pnl,volume_segment,frequency_segment,performance_segment
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,Greed,0.0,0.0,0.0,64,242679.37,3791.86515625,3.30336134,1.0,0.0,-3.30336134,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,Fear,0.0,0.0,0.0,35,320068.24,9144.806857142858,107.542891,1.0,0.0,-107.542891,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,Fear,5429.87424,904.97904,2027.9839698377662,6,258623.93000000002,43103.988333333335,24.827891,0.0,1.0,5405.046349,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,Fear,13272.411278,99.792566,340.4692070028226,133,863420.6900000001,6491.884887218045,255.50186300000001,0.518796992481203,0.15037593984962405,13016.909415,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,Fear,0.0,0.0,0.0,77,158959.64,2064.410909090909,53.410361,1.0,0.0,-53.410361,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,Fear,1470.407794,17.50485469047619,46.51803155925366,84,160429.83,1909.8789285714283,53.904336,0.0,1.0,1416.503458,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,Fear,0.0,0.0,0.0,13,179501.53,13807.81,17.232134000000002,1.0,0.0,-17.232134000000002,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,Fear,0.0,0.0,0.0,49,110787.03,2260.9597959183675,15.327551,1.0,0.0,-15.327551,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,Fear,0.0,0.0,0.0,34,86259.65,2537.0485294117643,23.31552,1.0,0.0,-23.31552,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,Fear,-37999.868086,-499.9982642894737,2558.0811442574036,76,529712.57,6969.902236842105,98.414251,0.07894736842105263,0.07894736842105263,-38098.282337000004,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,Fear,3131.840108,21.16108181081081,184.0909988645716,148,1430720.55,9667.030743243244,137.349014,0.8918918918918919,0.10810810810810811,2994.491094,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,Fear,-36253.792726,-297.1622354590164,3122.58903893995,122,1376396.0999999999,11281.935245901639,301.804613,0.03278688524590164,0.680327868852459,-36555.597339,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,Fear,22908.117384,67.97660944807122,319.91449199981236,337,8621968.6,25584.4765578635,1496.682866,0.7626112759643917,0.7240356083086054,21411.434518000002,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,Fear,0.0,0.0,0.0,65,2161623.49,33255.74600000001,191.626505,1.0,0.0,-191.626505,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,Fear,88152.006818,70.46523326778576,731.9595629163008,1251,51250451.44,40967.58708233413,10554.753586,0.3669064748201439,0.15587529976019185,77597.25323199999,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,Fear,7922.167264999999,34.444205499999995,303.59592476615353,230,8793628.31,38233.16656521739,1348.722326,0.6086956521739131,0.25217391304347825,6573.444938999999,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,Fear,40966.673478000004,56.041960982216146,273.5461138221559,731,18452080.43,25242.244090287277,1411.8902679999999,0.23529411764705882,0.5923392612859097,39554.78321,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,Fear,41498.141783,46.83763180925508,413.174961061234,886,34759929.84,39232.42645598194,5697.318453,0.618510158013544,0.3860045146726862,35800.82333,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,Fear,0.0,0.0,0.0,5,738096.51,147619.302,0.0,1.0,0.0,0.0,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-18,Fear,43400.145539,114.51225735883904,371.4451604313641,379,22266842.28,58751.562744063325,4181.767321,0.23746701846965698,0.762532981530343,39218.378218,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-19,Fear,62373.791703999996,97.91804035164834,514.6635503465149,637,27480723.29,43140.85288854003,5179.546923,0.6232339089481946,0.35949764521193095,57194.244780999994,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-20,Fear,0.0,0.0,0.0,160,8411089.25,52569.3078125,1033.35275,1.0,0.0,-1033.35275,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-21,Fear,39772.479641,45.76810085270426,735.3405714406287,869,40012549.38,46044.36062140392,5948.44489,0.49712313003452246,0.36363636363636365,33824.034751,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-23,Greed,1656.211757,7.849344819905213,19.819735041987517,211,11516582.93,54580.961753554504,2648.813974,0.17535545023696683,0.5592417061611374,-992.6022170000001,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-24,Greed,35332.403093,52.577980793154765,259.5795717583853,672,31682571.34,47146.683541666665,6707.427787,0.41517857142857145,0.45089285714285715,28624.975306,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-25,Greed,8410.75479,16.855220020040083,52.504266186109696,499,24878050.18,49855.811983967935,5721.951347,0.5971943887775552,0.5971943887775552,2688.8034430000007,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-26,Greed,0.0,0.0,0.0,314,11004470.02,35046.08286624204,2531.027945,1.0,0.0,-2531.027945,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-29,Greed,117648.295306,118.5970718810484,626.0237040508127,992,31886938.4,32144.09112903226,4727.304068,0.5221774193548387,0.4778225806451613,112920.991238,High Volume,Frequent,Inconsistent
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-30,Greed,0.0,0.0,0.0,481,11030686.27,22932.819688149688,2532.342389,1.0,0.0,-2532.342389,High Volume,Frequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-11,Greed,698.009722,87.25121525,23.537114820676663,8,1093.3899999999999,136.67374999999998,0.382683,0.0,1.0,697.627039,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-12,Greed,362.84131,90.7103275,55.59122376368151,4,532.29,133.0725,0.1863,0.0,1.0,362.65501,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-14,Greed,39057.10912,488.213864,1019.9893271819126,80,53177.8,664.7225000000001,15.692086,0.0,1.0,39041.417034,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-15,Greed,18879.21027,1258.614018,2413.979619335446,15,24527.5,1635.1666666666667,2.452747,0.0,1.0,18876.757523,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-16,Greed,12648.870412,269.12490238297875,225.44797758636406,47,16043.47,341.3504255319149,5.615201,0.0,1.0,12643.255211,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-17,Greed,2244.04603,320.57800428571426,289.6570808606566,7,2808.88,401.2685714285714,0.983103,0.0,1.0,2243.062927,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2024-12-21,Greed,27649.187167,310.6650243483146,184.83223982835767,89,33184.51,372.85966292134833,11.614553,0.0,1.0,27637.572614,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-11,Greed,0.0,0.0,0.0,33,7499.83,227.26757575757574,0.12835807999999999,1.0,0.0,-0.12835807999999999,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-12,Greed,0.0,0.0,0.0,12,10000.0,833.3333333333334,0.16975321,1.0,0.0,-0.16975321,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-13,Greed,0.0,0.0,0.0,23,12500.89,543.5169565217391,0.2244543,1.0,0.0,-0.2244543,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-19,Greed,0.0,0.0,0.0,12,3500.01,291.6675,0.05935712,1.0,0.0,-0.05935712,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-20,Greed,0.0,0.0,0.0,3,4999.92,1666.64,0.08311618,1.0,0.0,-0.08311618,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-23,Greed,0.0,0.0,0.0,3,423.0,141.0,0.0062225200000000005,1.0,0.0,-0.0062225200000000005,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-27,Greed,0.0,0.0,0.0,11,14000.05,1272.7318181818182,0.23187297,1.0,0.0,-0.23187297,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-01-30,Greed,1643.602279,205.450284875,190.05009396715099,8,9941.4,1242.675,3.3403080000000003,0.0,1.0,1640.261971,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-02-01,Greed,0.0,0.0,0.0,5,9938.12,1987.6240000000003,0.1274312,1.0,0.0,-0.1274312,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-27,Fear,154.257092,6.706830086956522,13.986202537107472,23,12658.35,550.3630434782609,2.30112336,0.34782608695652173,0.6521739130434783,151.95596864,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-28,Fear,0.0,0.0,0.0,12,2726.7,227.225,0.06741754,1.0,0.0,-0.06741754,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-29,Fear,0.0,0.0,0.0,7,1549.8899999999999,221.41285714285712,0.02113366,1.0,0.0,-0.02113366,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-30,Fear,3.492534,0.582089,1.4258210348869174,6,1656.06,276.01,0.27692968,0.6666666666666666,0.16666666666666666,3.21560432,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-03-31,Fear,0.0,0.0,0.0,1,149.99,149.99,0.00395464,1.0,0.0,-0.00395464,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-01,Fear,132.71954399999998,9.479967428571427,21.6769032183043,14,27360.350000000002,1954.3107142857145,8.474178,0.2857142857142857,0.2857142857142857,124.24536599999999,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-02,Fear,234.497751,6.896992676470588,17.054104180992795,34,38102.27,1120.655,10.156926,0.4411764705882353,0.2647058823529412,224.340825,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-03,Fear,298.031364,14.9015682,36.44922977893334,20,18458.769999999997,922.9384999999999,4.44771796,0.95,0.25,293.58364604,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-04,Fear,392.35488599999996,6.539248099999999,21.796859987621236,60,37577.76,626.296,7.347055961,0.6,0.15,385.00783003899994,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-05,Fear,41.479757,2.439985705882353,4.745011587896464,17,17457.45,1026.9088235294118,5.865414,0.7058823529411765,0.6470588235294118,35.614343,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-06,Fear,207.98348199999998,9.453794636363636,16.3457459686164,22,30469.59,1384.9813636363635,6.1563211185,0.9090909090909091,0.45454545454545453,201.8271608815,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-07,Fear,232.000726,4.549033843137255,17.916825259693756,51,50517.06,990.5305882352941,12.0379582839,0.6274509803921569,0.13725490196078433,219.9627677161,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-08,Fear,409.437344,12.794917,29.181883654567027,32,41829.28,1307.165,14.054602,0.375,0.375,395.382742,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-09,Fear,1395.820542,23.2636757,44.177642729122404,60,54157.02,902.617,16.225930339,0.21666666666666667,0.4166666666666667,1379.5946116609998,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-10,Fear,463.813132,25.76739622222222,47.94871795325236,18,28782.82,1599.0455555555554,9.670866,0.7777777777777778,0.5,454.142266,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-11,Fear,56.216535,11.243307,25.140798743899225,5,10805.27,2161.054,3.630567,0.0,0.2,52.585968,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-12,Fear,-89.1781,-7.431508333333333,18.64737462610455,12,13134.46,1094.5383333333332,4.413168,0.16666666666666666,0.0,-93.591268,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-14,Fear,73.7414,14.74828,32.9781566312006,5,11072.98,2214.596,3.7205190000000004,0.4,0.2,70.020881,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-15,Fear,0.0,0.0,0.0,8,8999.61,1124.95125,3.023861,0.0,0.0,-3.023861,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-16,Fear,70.94968,17.73742,15.281083153553134,4,1977.52,494.38,0.664443,1.0,1.0,70.285237,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-19,Fear,0.0,0.0,0.0,85,35213.62,414.2778823529412,11.831706,0.0,0.0,-11.831706,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-21,Fear,0.0,0.0,0.0,6,6996.37,1166.0616666666667,2.350774,0.0,0.0,-2.350774,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-23,Greed,0.0,0.0,0.0,18,9499.6,527.7555555555556,3.191839,0.0,0.0,-3.191839,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-24,Greed,168.69881,8.4349405,11.642827904340443,20,8833.98,441.69899999999996,2.9682020000000002,0.65,0.65,165.73060800000002,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-25,Greed,0.0,0.0,0.0,7,3749.7200000000003,535.6742857142857,1.2598989999999999,0.0,0.0,-1.2598989999999999,Low Volume,Infrequent,Inconsistent
0x6d6a4b953f202f8df5bed40692e7fd865318264a,2025-04-26,Greed,43.903059999999996,6.271865714285714,5.96873280215842,7,12705.41,1815.0585714285714,4.269011,0.5714285714285714,0.5714285714285714,39.634049,Low Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-17,Greed,0.0,0.0,0.0,98,1811199.98,18481.63244897959,181.119965,0.0,0.0,-181.119965,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2024-12-22,Greed,327545.999992,3149.4807691538463,4163.233810578929,104,1483649.99,14265.865288461539,148.364951,1.0,1.0,327397.635041,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-04,Greed,0.0,0.0,0.0,141,1631349.94,11569.857730496453,163.134953,0.0,0.0,-163.134953,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-01-08,Greed,122050.866984,2542.7263955,11036.652746662918,48,1509298.1600000001,31443.71166666667,184.19824599999998,1.0,1.0,121866.668738,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-02-28,Fear,0.0,0.0,0.0,77,112256.83,1457.8809090909092,12.04205396,0.24675324675324675,0.0,-12.04205396,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-08,Fear,0.0,0.0,0.0,15,31798.0,2119.866666666667,1.6909976199999999,0.6666666666666666,0.0,-1.6909976199999999,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-03-09,Fear,0.0,0.0,0.0,90,122911.95999999999,1365.6884444444443,6.66909734,0.8222222222222222,0.0,-6.66909734,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-08,Fear,0.0,0.0,0.0,77,191099.99,2481.818051948052,10.62996137,0.4805194805194805,0.0,-10.62996137,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-09,Fear,33980.0,95.71830985915493,277.1375789985492,355,2873921.37,8095.553154929577,642.384777,0.12112676056338029,0.8788732394366198,33337.615223,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-10,Fear,0.0,0.0,0.0,8,100243.20999999999,12530.401249999999,10.024317,0.0,0.0,-10.024317,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-11,Fear,0.0,0.0,0.0,3,155202.3,51734.1,15.520228000000001,0.0,0.0,-15.520228000000001,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-16,Fear,-14838.4,-279.96981132075473,477.3298067547863,53,244000.02,4603.773962264151,24.399981,1.0,0.0,-14862.799981,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-18,Fear,-42923.271911,-660.3580294000001,4528.64657952575,65,575327.59,8851.193692307692,58.525344000000004,0.23076923076923078,0.7692307692307693,-42981.797255000005,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-19,Fear,0.0,0.0,0.0,39,50220.57,1287.706923076923,5.493336,0.0,0.0,-5.493336,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-20,Fear,-458.08035,-12.054746052631579,10.418104649518938,38,50678.6,1333.6473684210525,5.067853,1.0,0.0,-463.148203,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-23,Greed,10148.4512,60.76916886227544,214.01376842202214,167,272792.47000000003,1633.4878443113773,56.316286,0.46706586826347307,0.2155688622754491,10092.134914,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-24,Greed,-3500.0,-31.53153153153153,64.84824950210786,111,97499.96,878.3780180180181,9.749953,0.0,0.0,-3509.749953,High Volume,Infrequent,Inconsistent
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,2025-04-25,Greed,-2650.0,-120.45454545454545,76.43134346673631,22,55049.97,2502.2713636363637,5.504987,0.0,0.0,-2655.504987,High Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-25,Greed,0.0,0.0,0.0,3,2753.02,917.6733333333333,0.264289,0.0,0.0,-0.264289,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-27,Greed,0.0,0.0,0.0,46,26104.72,567.4939130434783,2.506004,0.0,0.0,-2.506004,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-28,Greed,0.0,0.0,0.0,4,29199.21,7299.8025,2.8031200000000003,0.0,0.0,-2.8031200000000003,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-09-30,Greed,0.0,0.0,0.0,96,37388.95,389.4682291666666,3.589268,0.0,0.0,-3.589268,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-10-25,Greed,8692.0,1738.4,3251.906850691785,5,23296.0,4659.2,2.236411,1.0,1.0,8689.763589,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-11-29,Greed,573.585288,573.585288,0.0,1,573.59,573.59,0.055063,0.0,1.0,573.530225,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-12,Greed,0.0,0.0,0.0,17,23755.55,1397.385294117647,2.280519,0.0,0.0,-2.280519,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-13,Greed,0.0,0.0,0.0,30,88556.4,2951.8799999999997,8.501389,0.0,0.0,-8.501389,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-14,Greed,0.0,0.0,0.0,43,87816.93,2042.2541860465114,8.430394,0.0,0.0,-8.430394,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-15,Greed,0.0,0.0,0.0,8,22500.0,2812.5,2.1599950000000003,0.0,0.0,-2.1599950000000003,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-16,Greed,0.0,0.0,0.0,41,64034.549999999996,1561.8182926829268,6.147281,0.0,0.0,-6.147281,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-17,Greed,0.0,0.0,0.0,14,44100.09,3150.0064285714284,4.233596,0.0,0.0,-4.233596,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-18,Greed,0.0,0.0,0.0,31,99399.99,3206.451290322581,9.542376,0.0,0.0,-9.542376,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-19,Greed,0.0,0.0,0.0,1,24880.0,24880.0,2.38848,0.0,0.0,-2.38848,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-20,Greed,0.0,0.0,0.0,28,115392.0,4121.142857142857,11.07761,0.0,0.0,-11.07761,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-23,Greed,0.0,0.0,0.0,35,119772.27,3422.0648571428574,11.498103,0.0,0.0,-11.498103,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-25,Greed,0.0,0.0,0.0,1,28677.0,28677.0,2.752992,0.0,0.0,-2.752992,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-27,Greed,0.0,0.0,0.0,6,56700.01,9450.001666666667,5.443196,0.0,0.0,-5.443196,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-28,Greed,0.0,0.0,0.0,34,81819.74,2406.462941176471,7.8546689999999995,0.0,0.0,-7.8546689999999995,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-29,Greed,0.0,0.0,0.0,14,70087.78,5006.2699999999995,6.728418,0.0,0.0,-6.728418,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2024-12-30,Greed,0.0,0.0,0.0,15,35883.59,2392.239333333333,3.444814,0.0,0.0,-3.444814,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-02,Greed,0.0,0.0,0.0,3,26682.58,8894.193333333335,2.5615259999999997,0.0,0.0,-2.5615259999999997,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-03,Greed,0.0,0.0,0.0,6,36394.5,6065.75,3.493867,0.0,0.0,-3.493867,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-04,Greed,0.0,0.0,0.0,1,2128.95,2128.95,0.204379,0.0,0.0,-0.204379,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-05,Greed,0.0,0.0,0.0,8,22909.5,2863.6875,2.199305,0.0,0.0,-2.199305,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-06,Greed,0.0,0.0,0.0,25,72771.21,2910.8484000000003,6.986013,0.0,0.0,-6.986013,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-09,Greed,10647.977,10647.977,0.0,1,38563.98,38563.98,3.702142,1.0,1.0,10644.274858,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-24,Greed,0.0,0.0,0.0,2,4517.8,2258.9,0.018815909999999998,1.0,0.0,-0.018815909999999998,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-25,Greed,0.0,0.0,0.0,14,55742.0,3981.5714285714284,0.23434225,1.0,0.0,-0.23434225,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-26,Greed,262.95,4.78090909090909,14.140605197343502,55,91959.79000000001,1671.9961818181819,8.828095,0.2909090909090909,0.2909090909090909,254.121905,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-27,Greed,0.0,0.0,0.0,1,11300.0,11300.0,1.0848,0.0,0.0,-1.0848,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-01-28,Greed,1474.79,21.06842857142857,53.36266808750735,70,113418.54,1620.264857142857,10.888123,0.5428571428571428,0.5428571428571428,1463.901877,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-02,Greed,0.0,0.0,0.0,37,30974.56,837.1502702702703,2.973523,0.0,0.0,-2.973523,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-04,Greed,0.0,0.0,0.0,1,15000.0,15000.0,1.44,0.0,0.0,-1.44,Low Volume,Infrequent,Inconsistent
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-02-07,Fear,0.0,0.0,0.0,54,41737.450000000004,772.9157407407408,4.006744,0.46296296296296297,0.0,-4.006744,Low Volume,Infrequent,Inconsistent
